order_id,Nombre,Edad,revenue,order_date,Suscripcion_Activa,category,Puntaje,status,region,product_name
117,Müller 117,18,7358.0,2025-02-02,SI, b ,60.14,Completado,N/A,N/A
657,Lía 657,54,0.0,2019-02-09,NO,Z,33.81,Completado,N/A,N/A
625,García-625,43,4409.56,2019-01-26,True,,97.78,Completado,N/A,N/A
1387,François 1387,49,0.0,2021-12-25,True,,36.13,Completado,N/A,N/A
1381,Renée-1381,57,2928.0,2024-05-05,False,,69.35,Completado,N/A,N/A
780,Niño 780,36,0.0,2022-07-23,T, ,75.56,Completado,N/A,N/A
1470,Lía-1470,61,2966.0,08/06/2021,False, D ,"64,43",Completado,N/A,N/A
1298,García 1298,43,0.0,2022-01-03,False, b ,53.38,Completado,N/A,N/A
702, Lía_702 ,53,4093.0,2020-09-09T00:00:00,NO,,"89,15",Completado,N/A,N/A
1076,Tech–Labs 1076,63,4374.0,31/02/2022,F,D,86.45,Completado,N/A,N/A
1310, Sofía 1310 ,55,0.0,,1,c,70.03,Completado,N/A,N/A
1467,André 1467,37,8792.0,2025-03-18,T,c,72.36,Completado,N/A,N/A
669,"Compañía ""ACME""-669",34,0.0,17/07/2023,true,,"90,72",Completado,N/A,N/A
1180,O'Connor 1180,54,8496.0,31/02/2022,False,A,73.07,Completado,N/A,N/A
152,André 152,26,2242.0,2021-11-29,False,c,85.76,Completado,N/A,N/A
1946, François_1946 ,47,7351.0,2021-09-02T00:00:00,F,D,"94,24",Completado,N/A,N/A
1758,Ñandú-1758,40,8081.0,2022-10-20,SI,a,81.18,Completado,N/A,N/A
268,"Compañía ""ACME""_268",24,3247.0,2021-09-20,false,D ,"57,35",Completado,N/A,N/A
189, Ana-189 ,24,5572.0,2024-02-23,True,,54.92,Completado,N/A,N/A
1633,Sofía-1633,35,5062.0,2022-01-01,F, b ,78.88,Completado,N/A,N/A
1213,José-1213,55,0.0,2024-11-26,NO,A,99.57,Completado,N/A,N/A
283,María-283,63,0.0,2019-12-15,True,Z,40.5,Completado,N/A,N/A
475,"Compañía ""ACME"" 475",42,0.0,31/02/2022,true,B,61.26,Completado,N/A,N/A
836,Usuario 836,44,3344.0,24/11/2024,T,C,94.12,Completado,N/A,N/A
1731,Ñandú_1731,36,3159.0,2020-01-22T00:00:00,1, N/A ,48.51,Completado,N/A,N/A
1520, José_1520 ,50,0.0,2019/01/24,SI,B,96.45,Completado,N/A,N/A
308,García 308,66,8563.0,27-06-2022,False, a ,88.02,Completado,N/A,N/A
829,Ñandú 829,,8751.0,2020-05-12,True, D ,"61,83",Completado,N/A,N/A
1371,Niño-1371,57,0.0,2024-05-23,1, A ,"83,54",Completado,N/A,N/A
1412,Usuario-1412,64,0.0,2019-11-17,True, b ,103.65,Completado,N/A,N/A
85,Niño_85,34,0.0,2023/06/14,false,C,57.25,Completado,N/A,N/A
349,Ana_349,52,2105.35,09/08/2023,false,D,61.99,Completado,N/A,N/A
1862,Lía_1862,48,4396.58,02/08/2020,False,Z,82.07,Completado,N/A,N/A
968,Lía 968,-5,0.0,2021-12-13,T,a,67.34,Completado,N/A,N/A
986,García 986,46,3725.0,28-09-2019,false,A,78.83,Completado,N/A,N/A
1414,André_1414,0,0.0,2024-12-03,1,B,105.83,Completado,N/A,N/A
142,García_142,69,2638.0,25/02/2019,false,,68.76,Completado,N/A,N/A
409,Ñandú_409,25,5576.86,31/02/2022,True, C ,35.77,Completado,N/A,N/A
512,Ñandú_512,63,7886.0,2020-10-22,F, Z ,35.09,Completado,N/A,N/A
247,María-247,69,0.0,26-08-2022,0, b ,78.62,Completado,N/A,N/A
655,Niño_655,62,8696.0,0000-00-00,NO,C,77.5,Completado,N/A,N/A
851,Müller-851,61,0.0,2025-07-26,false,,58.54,Completado,N/A,N/A
1719,Lía 1719,59,7912.0,2021-09-19,True,,34.9,Completado,N/A,N/A
376,Müller-376,29,4785.13,2020-04-25,1,B,48.19,Completado,N/A,N/A
569,François-569,55,0.0,03-02-2020,true,Z,78.46,Completado,N/A,N/A
1380,Lía-1380,56,4513.0,2023-11-09,SI,c,"34,43",Completado,N/A,N/A
1432,François 1432,57,0.0,0000-00-00,False,C,60.72,Completado,N/A,N/A
1509, Ñandú 1509 ,62,0.0,0000-00-00,SI,D,62.86,Completado,N/A,N/A
529,Sofía 529,36,6551.0,29/07/2024,0,D ,50.65,Completado,N/A,N/A
911,José-911,69,8424.0,0000-00-00,0,B,58.89,Completado,N/A,N/A
1207,Müller 1207,46,5875.0,02/11/2022,0,B,50.07,Completado,N/A,N/A
347,François-347,38,6882.0,31/12/2023,SI,A,"43,31",Completado,N/A,N/A
679,"Compañía ""ACME""-679",66,4240.0,2023-01-16T00:00:00,false,Z,87.48,Completado,N/A,N/A
1641,Ana-1641,68,2549.0,2022-02-11T00:00:00,True, b ,88.74,Completado,N/A,N/A
1727,Tech–Labs-1727,45,0.0,07/04/2019,1,B,83.74,Completado,N/A,N/A
303,Müller-303,49,0.0,23-10-2020,True, b ,56.59,Completado,N/A,N/A
1362,Renée_1362,52,7057.0,2020-11-03,F,C,51.88,Completado,N/A,N/A
38,Ana 38,,3930.15,2020/08/31,F, Z ,"42,06",Completado,N/A,N/A
1933,Usuario 1933,25,3485.0,2025-08-22T00:00:00,SI,B,44.5,Completado,N/A,N/A
1529, Tech–Labs-1529 ,58,2145.75,2021-05-23,0,,98.56,Completado,N/A,N/A
99,García_99,57,0.0,02/05/2022,T,,36.51,Completado,N/A,N/A
1583,Tech–Labs-1583,69,7387.0,2020-08-18,False, a ,58.79,Completado,N/A,N/A
1500,Müller-1500,39,6049.0,2023-08-13,False,c,62.82,Completado,N/A,N/A
1865,Ana-1865,60,0.0,2021/04/03,T,A,109.28,Completado,N/A,N/A
599," Compañía ""ACME""_599 ",66,0.0,2020-04-15,True,,69.51,Completado,N/A,N/A
1006,"Compañía ""ACME"" 1006",68,7791.0,21/04/2019,False,Z,63.09,Completado,N/A,N/A
777, André 777 ,41,2991.0,0000-00-00,false,D,96.97,Completado,N/A,N/A
1912,Müller 1912,63,0.0,2023-06-07,0,D ,87.25,Completado,N/A,N/A
667, Sofía-667 ,48,8175.58,18/01/2025,false,c,92.45,Completado,N/A,N/A
1788,André-1788,58,0.0,2025-05-07,NO,A,96.92,Completado,N/A,N/A
251,José_251,59,2849.0,31/02/2022,NO,B,42.31,Completado,N/A,N/A
734,François 734,45,0.0,2019-05-27,True,,56.85,Completado,N/A,N/A
1228,Usuario 1228,35,0.0,2023-11-25,NO,D,82.8,Completado,N/A,N/A
1533,José-1533,47,0.0,2022-10-18,False,C,104.68,Completado,N/A,N/A
163,Renée 163,52,0.0,2024-01-30,True, b ,92.52,Completado,N/A,N/A
1981,Ana_1981,58,0.0,2020-04-25,false, b ,51.01,Completado,N/A,N/A
1937,François_1937,-5,0.0,2023-12-03,false,,30.03,Completado,N/A,N/A
727,García_727,62,2661.0,27-04-2025,False,A,84.16,Completado,N/A,N/A
879,Usuario 879,30,3151.0,10/05/2024,NO,Z,35.61,Completado,N/A,N/A
287, O'Connor-287 ,19,2394.63,13/03/2019,SI, b ,67.17,Completado,N/A,N/A
1473,Ana 1473,121,7986.0,,True,Z,98.16,Completado,N/A,N/A
1639,Niño-1639,23,4586.0,14/09/2023,True, a ,90.6,Completado,N/A,N/A
354,María_354,62,4938.0,0000-00-00,False,Z,81.04,Completado,N/A,N/A
1391,Renée 1391,41,4665.0,31/02/2022,1,c,71.54,Completado,N/A,N/A
1599,García 1599,33,7019.0,2024-01-17,True,C,101.53,Completado,N/A,N/A
580,García-580,22,0.0,2019/09/14,True,,97.67,Completado,N/A,N/A
139,François-139,66,0.0,2025-04-15,False,D,68.49,Completado,N/A,N/A
454,André_454,63,0.0,2023-06-08,false,,82.56,Completado,N/A,N/A
1894,José_1894,35,0.0,19-11-2019,False,D ,61.66,Completado,N/A,N/A
835,Usuario-835,29,7112.0,10-08-2021,0,B,45.13,Completado,N/A,N/A
675,García_675,64,6287.0,2019-03-06T00:00:00,T, ,54.96,Completado,N/A,N/A
46,Sofía-46,36,3154.0,2020-02-08,True, B ,100.97,Completado,N/A,N/A
1701,Lía_1701,20,0.0,2025-07-09,False,c,78.88,Completado,N/A,N/A
1791,José 1791,59,2427.0,2021-01-01,False,B,107.85,Completado,N/A,N/A
543,Müller-543,47,3889.0,0000-00-00,true,B,66.01,Completado,N/A,N/A
259,André-259,20,7985.0,2024-09-18,False,D,75.26,Completado,N/A,N/A
733, O'Connor 733 ,64,4979.0,04-11-2020,False,,71.54,Completado,N/A,N/A
1124,"Compañía ""ACME""-1124",66,3716.0,09/07/2024,true,a,102.76,Completado,N/A,N/A
1060,Renée_1060,50,7603.0,21/01/2025,True, b ,70.89,Completado,N/A,N/A
1721,María-1721,42,4397.83,2020/01/22,false,C,38.42,Completado,N/A,N/A
153,"Compañía ""ACME""_153",41,2467.0,0000-00-00,true,a,99.24,Completado,N/A,N/A
588,María-588,56,0.0,06/04/2023,F,D ,47.17,Completado,N/A,N/A
959,Ana-959,31,7161.0,15/02/2020,T,a,104.6,Completado,N/A,N/A
1208,Renée_1208,48,6992.7,16/03/2025,False,D,79.21,Completado,N/A,N/A
1816,Usuario-1816,0,3316.0,2021/01/03,false, b ,80.96,Completado,N/A,N/A
1319,José 1319,68,6969.0,2019/11/16,0,C,33.7,Completado,N/A,N/A
913,Tech–Labs-913,51,0.0,2025/03/18,0, D ,"57,59",Completado,N/A,N/A
1117,Niño 1117,26,7392.0,2019-04-27T00:00:00,true,D ,75.63,Completado,N/A,N/A
158,O'Connor_158,53,8402.32,2021-06-20,False, N/A ,56.93,Completado,N/A,N/A
522,María 522,-5,4140.98,18-12-2022,1, b ,67.58,Completado,N/A,N/A
1189,María 1189,45,8731.0,15/05/2021,False,a,"67,94",Completado,N/A,N/A
1675,Sofía-1675,34,5810.0,11/03/2024,False,D,"79,57",Completado,N/A,N/A
1871,Müller 1871,18,0.0,2020/12/24,F,A,108.48,Completado,N/A,N/A
164,"Compañía ""ACME""-164",28,8413.0,2024-01-26,False, D ,"43,09",Completado,N/A,N/A
393,O'Connor 393,52,0.0,2021/06/01,F,B,44.22,Completado,N/A,N/A
1845,Lía-1845,69,0.0,2025-07-06,True,,55.61,Completado,N/A,N/A
1516,François_1516,41,0.0,02/12/2021,SI, b ,50.1,Completado,N/A,N/A
503,Müller 503,37,2423.0,2019-09-27,1,Z,"103,45",Completado,N/A,N/A
1813, Niño 1813 ,33,3883.7,22-04-2020,NO,D,49.53,Completado,N/A,N/A
818,María_818,47,3666.0,2022-06-14,0,A,"62,52",Completado,N/A,N/A
1745,Sofía_1745,58,6102.86,2024/10/17,SI,a,70.03,Completado,N/A,N/A
34, Sofía 34 ,-5,8363.53,2021-05-04T00:00:00,1,c,52.29,Completado,N/A,N/A
876,François_876,64,0.0,2024-04-23,NO, B ,"74,05",Completado,N/A,N/A
1920,Lía_1920,18,0.0,2021-08-06,T, c ,35.12,Completado,N/A,N/A
622,María_622,51,0.0,2022-05-26,T,B,76.58,Completado,N/A,N/A
1651,Renée_1651,20,4829.0,2020-03-17T00:00:00,F, Z ,90.29,Completado,N/A,N/A
1684, Renée-1684 ,,4646.0,08-02-2021,1,a,"84,99",Completado,N/A,N/A
600, Tech–Labs-600 ,0,5800.0,2021-06-24T00:00:00,False,a,41.13,Completado,N/A,N/A
1878,François-1878,21,3250.0,,True,,62.94,Completado,N/A,N/A
238,García_238,30,7727.0,2024-03-29T00:00:00,True, b ,109.83,Completado,N/A,N/A
1794, García 1794 ,63,4415.0,2022-12-30,0,c,47.94,Completado,N/A,N/A
1040,François-1040,48,2066.0,2019-07-10,False, N/A ,48.49,Completado,N/A,N/A
646,Sofía 646,18,0.0,2021/09/06,SI,,37.26,Completado,N/A,N/A
96,O'Connor 96,56,7161.0,2022/04/24,1,,"34,60",Completado,N/A,N/A
1440,Usuario_1440,46,0.0,2022-05-05,1,C,32.34,Completado,N/A,N/A
864,André_864,47,5806.0,2024-06-27,F,Z,49.21,Completado,N/A,N/A
1476,Tech–Labs-1476,51,5815.53,2025-03-01,false, c ,40.15,Completado,N/A,N/A
1554,Renée 1554,47,0.0,16/12/2019,F,D,45.78,Completado,N/A,N/A
1291, O'Connor_1291 ,23,2825.81,22-10-2021,True,C,34.5,Completado,N/A,N/A
224, Müller_224 ,52,0.0,0000-00-00,SI, A ,51.77,Completado,N/A,N/A
79,Renée-79,69,8905.0,2023-06-20,NO,A,98.52,Completado,N/A,N/A
1210,O'Connor_1210,121,0.0,2023-04-03,NO, D ,55.95,Completado,N/A,N/A
1967,André 1967,28,2762.0,2022-07-27T00:00:00,false, c ,64.0,Completado,N/A,N/A
518,André_518,24,2771.0,30-11-2022,0,a,92.94,Completado,N/A,N/A
463,García-463,66,7976.0,31/02/2022,True,c,44.64,Completado,N/A,N/A
1013,García-1013,61,0.0,2024-02-17T00:00:00,false,,94.84,Completado,N/A,N/A
1494,André 1494,63,6916.16,31/02/2022,NO,A,44.71,Completado,N/A,N/A
983,García_983,23,5735.0,31/02/2022,0, B ,63.81,Completado,N/A,N/A
1176,Usuario 1176,121,5734.0,2022-05-29,True, ,66.02,Completado,N/A,N/A
217, Lía_217 ,60,6788.0,26-10-2022,F,C,49.63,Completado,N/A,N/A
394,Lía 394,33,0.0,25-04-2023,1, Z ,95.12,Completado,N/A,N/A
1480,Usuario 1480,18,4836.0,2019-10-20,False,B,101.31,Completado,N/A,N/A
598,Sofía-598,44,7571.0,2021-03-29,1,D,64.71,Completado,N/A,N/A
1209,García 1209,-5,2982.0,2021/07/04,True, D ,73.78,Completado,N/A,N/A
377, François 377 ,62,2340.0,2024-07-03,1,,49.12,Completado,N/A,N/A
209,María-209,63,0.0,2020/06/04,False, b ,"73,33",Completado,N/A,N/A
839,Niño 839,68,3256.0,2024-05-22,0,A,48.75,Completado,N/A,N/A
1175,Müller-1175,32,3876.0,18/06/2021,0,c,48.06,Completado,N/A,N/A
492, Tech–Labs 492 ,50,3715.0,10/02/2019,NO,Z,89.17,Completado,N/A,N/A
1964, Ñandú-1964 ,46,0.0,2021-08-25,SI,a,84.94,Completado,N/A,N/A
353,Lía_353,21,3845.0,2022-11-09T00:00:00,True, b ,59.88,Completado,N/A,N/A
1855,O'Connor-1855,69,0.0,03-02-2024,True,B,79.26,Completado,N/A,N/A
1084,François_1084,18,5888.51,31/02/2022,true,B,86.51,Completado,N/A,N/A
1913, O'Connor 1913 ,26,3703.0,0000-00-00,1, a ,59.36,Completado,N/A,N/A
738,María 738,30,6340.0,2021/04/11,False,,104.65,Completado,N/A,N/A
1972,García 1972,121,0.0,09/04/2024,F,D ,30.66,Completado,N/A,N/A
1824," Compañía ""ACME"" 1824 ",40,0.0,01-10-2021,T, b ,"37,39",Completado,N/A,N/A
1038, Niño_1038 ,33,8008.0,2021-12-28,F, c ,66.68,Completado,N/A,N/A
832,Lía_832,27,6660.0,2025-08-28T00:00:00,True,D ,32.79,Completado,N/A,N/A
1128,José-1128,33,0.0,2022-02-26,false,C,34.1,Completado,N/A,N/A
1405, Renée 1405 ,22,2845.0,14/06/2024,0,c,62.59,Completado,N/A,N/A
862,Ana_862,68,0.0,2023/06/14,SI, b ,93.16,Completado,N/A,N/A
823,André 823,37,5477.0,31/02/2022,0,,99.65,Completado,N/A,N/A
647, José-647 ,47,5696.0,01/10/2019,false,,109.4,Completado,N/A,N/A
1658,Ñandú 1658,44,7069.46,2019-11-21,False,Z,"40,09",Completado,N/A,N/A
20,Usuario 20,29,6598.0,18/10/2023,1,D,"83,27",Completado,N/A,N/A
1188,Tech–Labs-1188,51,2771.92,2020-03-04T00:00:00,false,Z,49.4,Completado,N/A,N/A
585,Niño-585,33,8465.0,,SI,D,62.23,Completado,N/A,N/A
677,Sofía_677,66,0.0,19/03/2019,SI,c,86.3,Completado,N/A,N/A
697,Ñandú 697,50,6840.0,06-01-2023,0, b ,51.69,Completado,N/A,N/A
1949,García-1949,32,3731.0,0000-00-00,True,Z,96.26,Completado,N/A,N/A
1053, Ana-1053 ,40,5197.0,2024-04-28T00:00:00,T,a,34.3,Completado,N/A,N/A
304,Niño-304,58,4971.0,0000-00-00,SI,c,84.42,Completado,N/A,N/A
1001,André-1001,58,0.0,2024-08-10,false,C,56.43,Completado,N/A,N/A
128,André-128,55,8881.0,22-08-2022,T,a,77.19,Completado,N/A,N/A
722," Compañía ""ACME""_722 ",62,2802.0,31/02/2022,SI, c ,30.64,Completado,N/A,N/A
410,Renée_410,41,5088.0,2023-07-27,false, N/A ,70.69,Completado,N/A,N/A
1273, Ana-1273 ,27,8401.33,2022-04-26,False,,92.74,Completado,N/A,N/A
449,O'Connor 449,30,3885.0,20/04/2025,0,D,76.92,Completado,N/A,N/A
1194,Usuario_1194,48,0.0,09/01/2024,False,D ,70.16,Completado,N/A,N/A
1649, Usuario 1649 ,35,8048.0,28/02/2024,false, b ,91.17,Completado,N/A,N/A
1215,Tech–Labs 1215,40,4556.0,2022-09-07T00:00:00,false, Z ,105.01,Completado,N/A,N/A
1796,José 1796,45,5573.0,2022/05/15,0, N/A ,61.53,Completado,N/A,N/A
1260, Lía_1260 ,54,6574.0,2021/04/11,True,Z,73.63,Completado,N/A,N/A
1992,Lía 1992,0,4898.01,2024-06-23,False, D ,43.89,Completado,N/A,N/A
146,Ñandú 146,42,0.0,28/11/2021,1, D ,55.77,Completado,N/A,N/A
1804,Müller_1804,43,0.0,15/11/2023,F, c ,38.65,Completado,N/A,N/A
907,María_907,53,0.0,2019-03-17,False, b ,52.99,Completado,N/A,N/A
179,"Compañía ""ACME""-179",35,0.0,2019/12/22,F,,103.5,Completado,N/A,N/A
643,François_643,59,4369.54,2021-08-01,NO,D,"37,63",Completado,N/A,N/A
1361,O'Connor_1361,63,0.0,31/02/2022,True,c,106.18,Completado,N/A,N/A
1616,François 1616,27,0.0,31/02/2022,False,Z,40.17,Completado,N/A,N/A
1421,Lía_1421,22,5806.0,2025-08-11,False, b ,60.3,Completado,N/A,N/A
445,André 445,45,7066.0,,True,,81.41,Completado,N/A,N/A
447,"Compañía ""ACME""_447",32,4125.0,11-12-2024,True, C ,60.71,Completado,N/A,N/A
1955,O'Connor-1955,40,3860.0,0000-00-00,1, b ,54.77,Completado,N/A,N/A
858,Renée-858,45,6967.0,0000-00-00,SI,B,62.87,Completado,N/A,N/A
726,François-726,56,3236.0,2019-05-17,True,,"36,21",Completado,N/A,N/A
245,Lía-245,54,6805.38,2023-01-03,F,,100.74,Completado,N/A,N/A
1934,José 1934,69,5495.0,2021-01-26T00:00:00,1,D,105.09,Completado,N/A,N/A
1708,Tech–Labs 1708,24,2469.0,2023-09-21,False,Z,43.62,Completado,N/A,N/A
1365,Renée-1365,121,2340.0,2021/11/09,F,D ,69.92,Completado,N/A,N/A
579,María 579,42,0.0,2019-05-21,False,Z,90.27,Completado,N/A,N/A
1199,García-1199,33,0.0,2024-09-15,NO, b ,"98,63",Completado,N/A,N/A
241,Ñandú_241,42,0.0,2024-08-12T00:00:00,T,a,67.38,Completado,N/A,N/A
1875,Niño_1875,52,0.0,2019-03-27,True,a,63.87,Completado,N/A,N/A
759, Niño-759 ,29,5340.0,2025/05/03,False,a,51.68,Completado,N/A,N/A
82,O'Connor 82,67,3568.0,2021-08-14,SI,a,73.65,Completado,N/A,N/A
633,"Compañía ""ACME""_633",46,0.0,31/02/2022,true, A ,40.96,Completado,N/A,N/A
1168,André-1168,65,0.0,24/09/2022,NO,D ,57.46,Completado,N/A,N/A
275," Compañía ""ACME""_275 ",51,0.0,2024-06-23,T,D ,38.18,Completado,N/A,N/A
345,Ñandú_345,38,3014.0,2019/12/02,False,C,"81,80",Completado,N/A,N/A
398, María 398 ,-5,0.0,0000-00-00,NO,C,63.49,Completado,N/A,N/A
768,Usuario_768,39,0.0,2023/06/03,True,a,74.59,Completado,N/A,N/A
56, Tech–Labs-56 ,,0.0,2021-12-05T00:00:00,0,A,"103,19",Completado,N/A,N/A
206,Niño-206,19,5190.0,31/01/2020,true,A,96.45,Completado,N/A,N/A
1328, François 1328 ,35,7700.0,2019-02-27,SI, b ,35.05,Completado,N/A,N/A
867,García_867,59,3232.0,,True, A ,101.67,Completado,N/A,N/A
1065,Ñandú 1065,25,0.0,2021-08-30T00:00:00,true,a,53.86,Completado,N/A,N/A
187,José-187,55,0.0,2020-02-22,F,A,103.48,Completado,N/A,N/A
1832,Müller 1832,41,0.0,2019-01-12,False,,34.22,Completado,N/A,N/A
418,Niño 418,30,8494.15,,True,a,40.25,Completado,N/A,N/A
693, François 693 ,41,6117.25,2024-05-16,0,c,77.63,Completado,N/A,N/A
68,Niño-68,54,0.0,05/01/2019,SI,D,"66,58",Completado,N/A,N/A
587,Müller 587,0,0.0,,true,D ,"55,72",Completado,N/A,N/A
969,André_969,50,4381.0,2021-03-08,0,Z,"69,94",Completado,N/A,N/A
1091,Niño_1091,35,0.0,2020-02-02,true, ,83.92,Completado,N/A,N/A
58,O'Connor 58,50,4300.0,0000-00-00,False,c,51.48,Completado,N/A,N/A
1487,Renée_1487,33,0.0,2023-07-18T00:00:00,True,C,96.82,Completado,N/A,N/A
1774,O'Connor-1774,63,2301.0,31/02/2022,false,C,31.95,Completado,N/A,N/A
1764,María_1764,43,0.0,2024/05/14,False, b ,65.58,Completado,N/A,N/A
1856,Ñandú-1856,46,8281.79,28/09/2021,True,A,63.24,Completado,N/A,N/A
1274,Ñandú 1274,48,8819.0,2020-05-16,T,A,104.52,Completado,N/A,N/A
729,María 729,40,5629.0,2020-05-09T00:00:00,true,A,69.15,Completado,N/A,N/A
1378,Müller 1378,31,3176.0,2020-02-05,SI,C,67.96,Completado,N/A,N/A
834,María 834,61,0.0,2022-07-12,False,,56.88,Completado,N/A,N/A
1095, Müller_1095 ,33,0.0,31-08-2023,NO, N/A ,46.98,Completado,N/A,N/A
742,"Compañía ""ACME""_742",32,8122.0,04/11/2022,F,,100.53,Completado,N/A,N/A
894,Müller 894,40,0.0,20-12-2023,False,,35.26,Completado,N/A,N/A
178,François_178,121,4443.0,2025-03-15T00:00:00,False, c ,"76,90",Completado,N/A,N/A
387,Ana-387,30,4964.0,2021-08-21,False,,40.81,Completado,N/A,N/A
686,O'Connor 686,58,8340.0,,NO, b ,59.91,Completado,N/A,N/A
1760,García_1760,39,4497.0,2023-04-23,F, b ,37.69,Completado,N/A,N/A
424,André 424,61,6351.0,2020-08-20T00:00:00,true,,90.25,Completado,N/A,N/A
604,García_604,64,8093.0,31/02/2022,False,C,34.19,Completado,N/A,N/A
581," Compañía ""ACME"" 581 ",19,0.0,2021-03-12T00:00:00,NO, b ,36.21,Completado,N/A,N/A
1729,O'Connor 1729,62,0.0,2023-03-17,SI,C,65.55,Completado,N/A,N/A
235,Müller-235,60,6278.86,30/12/2019,true, C ,"75,79",Completado,N/A,N/A
306,Usuario_306,-5,3977.0,2021-08-14,1, b ,97.7,Completado,N/A,N/A
1668,Usuario_1668,-5,5342.0,2020-02-21,1,Z,54.26,Completado,N/A,N/A
611, François-611 ,27,4100.73,2020-07-11T00:00:00,True,A,"49,35",Completado,N/A,N/A
962,François_962,64,6362.0,2025-08-03,True,A,67.29,Completado,N/A,N/A
1995,O'Connor_1995,45,5955.0,10/07/2021,SI, B ,77.23,Completado,N/A,N/A
906, Sofía-906 ,34,0.0,2024-02-04,NO,C,37.19,Completado,N/A,N/A
524, Müller-524 ,63,3159.0,31/02/2022,F,,57.11,Completado,N/A,N/A
1485,Ana-1485,28,7247.0,2024-04-05T00:00:00,True,Z,46.75,Completado,N/A,N/A
672,Ñandú 672,40,2508.0,2023-07-20,0, B ,57.57,Completado,N/A,N/A
66, María-66 ,46,8050.76,2020-11-17,0, B ,37.87,Completado,N/A,N/A
1288,Usuario_1288,59,6771.0,2019-10-10,SI,D,85.51,Completado,N/A,N/A
926,Tech–Labs-926,57,0.0,2019-01-12,NO,B,"42,14",Completado,N/A,N/A
1857,José_1857,68,0.0,02-11-2022,True, b ,39.16,Completado,N/A,N/A
1669, María_1669 ,37,2636.0,2025/08/18,NO, A ,78.55,Completado,N/A,N/A
368, Tech–Labs_368 ,61,2341.0,2022-02-27,1,D ,"109,53",Completado,N/A,N/A
416,François-416,21,0.0,0000-00-00,True,A,"33,36",Completado,N/A,N/A
1373,María 1373,49,6975.46,10/10/2020,1,,38.15,Completado,N/A,N/A
429,García-429,42,0.0,28-12-2019,True, a ,74.64,Completado,N/A,N/A
84,Renée 84,30,0.0,2021-01-23T00:00:00,True,A,84.64,Completado,N/A,N/A
1951, María-1951 ,21,0.0,2019-12-02T00:00:00,True,A,65.52,Completado,N/A,N/A
1252,Niño-1252,33,7666.0,16/09/2019,T, D ,50.86,Completado,N/A,N/A
817,Usuario-817,42,5258.0,16/12/2022,F,,98.38,Completado,N/A,N/A
1711,Niño-1711,-5,8264.0,2022-05-05,F, b ,"93,39",Completado,N/A,N/A
1833,José_1833,18,5185.0,2019-01-26,F, N/A ,86.41,Completado,N/A,N/A
1986," Compañía ""ACME"" 1986 ",19,3760.29,2021-03-29,NO,A,62.3,Completado,N/A,N/A
1746,Ñandú_1746,26,0.0,01/08/2019,False, ,85.42,Completado,N/A,N/A
1375, Ana_1375 ,66,0.0,2019-06-18,True,D,"91,05",Completado,N/A,N/A
1887,María-1887,-5,7775.0,2020/09/17,false,D ,"93,75",Completado,N/A,N/A
1840,Ñandú_1840,28,0.0,2023-07-19,NO,Z,56.5,Completado,N/A,N/A
685,"Compañía ""ACME"" 685",22,5104.0,2022-09-03,1,D,36.71,Completado,N/A,N/A
1235," Compañía ""ACME""-1235 ",29,8593.0,08/08/2020,True,D,71.8,Completado,N/A,N/A
532,José 532,37,6033.0,2022-09-09,0,a,60.71,Completado,N/A,N/A
1666,André_1666,63,0.0,23/04/2021,1,,35.76,Completado,N/A,N/A
201,Müller-201,25,0.0,,True,,94.43,Completado,N/A,N/A
1768,Ana 1768,69,4503.0,16/07/2022,True,c,61.32,Completado,N/A,N/A
1024,O'Connor 1024,26,0.0,23/10/2019,True,A,78.81,Completado,N/A,N/A
392,Lía-392,48,2456.0,2021-09-09,False,a,49.13,Completado,N/A,N/A
69,Usuario-69,23,0.0,,False, c ,71.3,Completado,N/A,N/A
284,André 284,0,0.0,2020-06-10,F,B,68.52,Completado,N/A,N/A
1483,Usuario 1483,52,3763.91,2023-04-08T00:00:00,SI,,57.91,Completado,N/A,N/A
915,Renée-915,69,8584.0,2019-05-28,T,,83.85,Completado,N/A,N/A
1761,François 1761,28,7554.0,,False,C,41.29,Completado,N/A,N/A
21,José-21,61,3570.0,18/08/2021,False,,60.63,Completado,N/A,N/A
1427,Ana 1427,45,6078.0,08/10/2023,0, a ,47.24,Completado,N/A,N/A
1307,Lía_1307,39,7731.0,28/08/2025,NO,a,34.38,Completado,N/A,N/A
707,Lía_707,56,0.0,0000-00-00,SI, N/A ,32.36,Completado,N/A,N/A
487,Tech–Labs_487,37,0.0,2019-08-15T00:00:00,F,A,44.99,Completado,N/A,N/A
280,O'Connor 280,55,3980.0,30/01/2024,NO,Z,99.45,Completado,N/A,N/A
125,Müller-125,20,0.0,2021-12-13,T,C,107.44,Completado,N/A,N/A
912, Niño 912 ,39,2949.0,2019-02-14,SI, N/A ,57.0,Completado,N/A,N/A
910,"Compañía ""ACME""-910",69,6713.0,2019-03-05,True,,53.71,Completado,N/A,N/A
530, García 530 ,65,0.0,2020-06-03T00:00:00,SI, Z ,"99,03",Completado,N/A,N/A
624,Usuario-624,32,2277.0,21/08/2019,true,c,46.4,Completado,N/A,N/A
1513,Ana-1513,20,6293.0,15-12-2021,false,c,51.41,Completado,N/A,N/A
1452, Ana 1452 ,59,3736.0,2021-11-12,T,a,"104,84",Completado,N/A,N/A
